SURVEY_YEAR,HAULJOIN,CRUISE,VESSEL,HAUL,MID_LATITUDE,MID_LONGITUDE,GIS_STATION,NET_WIDTH,DISTANCE_FISHED,STRATUM_NAME,TOTAL_AREA,TOWS_IN_STRATUM,TOW_CODE,DISTRICT_ID,DISTRICT_CODE,SPECIES_ID,SPECIES_CODE,SPECIES_NAME,SGD_ID,SIZE_CATEGORY,SIZE_GROUP,CRAB_NUM,CRAB_GM,CRAB_MT,CRAB_LBS,CRAB_CPUENUM,CRAB_CPUEWGT_MT,CRAB_CPUEWGT_LBS,LOAD_DATE
2004,1195967,200401,89,181,59.33296,-175.09925,N-28,19.575,2.914,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2004,1195969,200401,89,171,60.00197,-173.95326,P-26,18.298,3.041,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,1948.32755199204937864712830166959172386,.001948327551992049378647128301669591724,4.29532699589296609844530494314577648471,61.6398993202172476018401677081259758903,.120094714147595258628546943714656704272,264.763523574253633293318883997656585312,12-AUG-18
2004,1195971,200401,89,165,59.00132,-173.72041,M-26,19.016,2.942,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2004,1195983,200401,89,166,58.99983,-173.08906,M-25,18.677,3.032,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2004,1195984,200401,89,168,59.49905,-173.499,ON2625,18.03,2.93,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,1858.05992213947384207967363427908095854,.001858059922139473842079673634279080959,4.09632093709930401119861557558616988905,64.925995454527254214473251692903222992,.120636390059066742549508683767654684027,265.957714542394234655565907746129995303,12-AUG-18
2004,1195985,200401,89,169,59.66341,-173.85485,O-26,18.454,2.92,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,1486.7807956928717287913815582281722401,.00148678079569287172879138155822817224,3.27779057591486392112896629651018186663,63.6514932218025333060058162596727400285,.09463581773935100195046053218910999772,208.636264625333182856161541087361450552,12-AUG-18
2011,-8169,201101,162,168,60.67305,-173.46653,R-25,16.242,2.696,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,3,2986.8086235903787306473997106752520599,.00298680862359037873064739971067525206,6.58478585870042634724603684355702875056,234.986993501312424220860762479975682201,.233953726207098744473951525269158749453,515.779677261990345652557692175330547333,12-AUG-18
2011,-8168,201101,162,167,60.6755,-174.12588,R-26,16.637,2.729,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,2,1917.4855592777839300012318092574619526,.001917485559277783930001231809257461953,4.22733204105220061754597920433880339345,151.089195063536451406043093523218364551,.144855674848617691713332372700732030225,319.352097674436810543523492873913215041,12-AUG-18
2011,-8167,201101,162,166,60.336,-174.0685,Q-26,16.871,2.881,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,4,6757.75837473261007352631287609666354742,.006757758374732610073526312876096663547,14.8983069859236923029416220357754090085,282.26554687546400666188144536658296523,.476870590824036752301324930912426512327,1051.31969222507421215031714631416226044,12-AUG-18
2011,-8166,201101,162,165,60.32632,-174.70178,Q-27,16.871,2.822,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2011,-8165,201101,162,164,59.99787,-174.59017,P-27,17.035,2.842,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,10,14528.380903069909043106147941620266689,.014528380903069909043106147941620266689,32.0295971977440195313700166520571257075,708.460681556645357772696626188439327712,1.02927866365034585369344027490470625816,2269.17102606985463323252838998236614144,12-AUG-18
2011,-8164,201101,162,163,59.66256,-174.44754,O-27,17.035,2.746,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,2,2242.91218379014168740470636702021780896,.002242912183790141687404706367020217809,4.94477493920403974244859870286461531031,146.645685140858420013838587882559691869,.164456696951342145217493372223872920082,362.564954413461474029452066182931690186,12-AUG-18
2011,-8163,201101,162,162,59.33851,-174.43978,N-27,16.565,2.697,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,1105.68986806833155479240855706780532919,.001105689868068331554792408557067805329,2.4376288958924588794398446876934494428,76.7731884242985735325143328275231341416,.08488733658004784909315693072242526255,187.144542532866636662312720083860208596,12-AUG-18
2011,-8162,201101,162,161,59.33574,-173.79525,N-26,17.035,2.769,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2011,-8161,201101,162,160,59.00718,-173.08456,M-25,16.314,2.758,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,14,17444.3899887145718541805736891475732118,.017444389988714571854180573689147573212,38.4582967934728780444773347636806330573,1067.22325481468700014648173413620706761,1.32978990442947902862332844662720476638,2931.68490561138323662783818124260796745,12-AUG-18
2011,-8146,201101,89,200,58.99813,-174.37039,M-27,16.453,2.789,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2011,-8145,201101,89,199,59.00237,-174.98952,M-28,17.544,3.019,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2011,-8112,201101,89,166,60.67738,-175.45104,R-28,16.125,2.83,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2011,-8111,201101,89,165,60.34201,-175.38435,Q-28,16.209,2.916,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2011,-8110,201101,89,164,60.004,-175.26426,P-28,15.99,2.817,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2011,-8109,201101,89,163,59.67371,-175.10223,O-28,15.889,2.819,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2011,-8108,201101,89,162,59.33495,-175.12954,N-28,16.539,2.927,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2011,-8107,201101,89,161,59.01338,-173.7274,M-26,16.468,2.911,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,2287.64851320103598992570055724718252293,.002287648513201035989925700557247182523,5.04340166304177712203036690602837871155,71.5482309751729519948574676187740590039,.163677204212518712990382635579137547956,360.846467087884456979989997429602854974,12-AUG-18
2011,-7983,201101,89,146,59.33986,-173.15702,N-25,18.396,2.928,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,1525.29327654254521283695120287507564521,.001525293276542545212836951202875075645,3.36269606241957277826491458318755618552,63.677717924101393747779042699713805647,.097127195015204575249818746956891036494,214.128811327240008667352779163083043303,12-AUG-18
