#nj
46
#syr_L  nyr_L
1990    2010
#lbins
 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300 310 320 330 340 350 360 370 380 390 400 410 420 430 440 450 460 470 480 490 500
#T
#1990
 0 0 0 0 0.00133675 0.0324045 0.254607 0.458267 0.22968 0.0231787 0.000526174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0.00333498 0.0533849 0.324131 0.452343 0.154451 0.0121431 0.000213115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0.000453163 0.0070091 0.0930088 0.380861 0.407959 0.105681 0.005028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0.000520159 0.0111913 0.153175 0.424476 0.339763 0.0676304 0.00324381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0.000448805 0.0305227 0.199215 0.456331 0.276417 0.0365418 0.000523144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0.0043572 0.0444236 0.270041 0.45554 0.203572 0.0220666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0.000738428 0.00840115 0.081239 0.332364 0.410787 0.153395 0.0130492 2.64718e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0.00068828 0.0159082 0.138702 0.36236 0.364331 0.105575 0.0124349 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0.00113268 0.038097 0.167636 0.402302 0.315543 0.0720674 0.00322166 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0.00629633 0.0545743 0.226412 0.405469 0.25567 0.0499266 0.0015445 0.000108204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0.000390005 0.016285 0.0840198 0.278344 0.385501 0.193159 0.0398403 0.00246098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0.00215508 0.0205838 0.125874 0.32606 0.339327 0.161665 0.0236229 0.000712614 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0.000967197 0.00307298 0.0368169 0.167732 0.33972 0.311853 0.116976 0.0220905 0.000770557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000124394 0.0118763 0.067295 0.195629 0.343386 0.266478 0.102259 0.0121014 0.000851199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000406355 0.00364864 0.0235386 0.086016 0.234875 0.329746 0.239976 0.071026 0.0107669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000791211 0.00674598 0.0331394 0.114521 0.271393 0.305019 0.20553 0.0574954 0.00534719 1.86785e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000105328 0.002691 0.0103895 0.0543404 0.136734 0.283102 0.29827 0.166715 0.0418091 0.00572236 0.000121222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.14926e-06 0.00328719 0.0191976 0.073839 0.161703 0.299331 0.26523 0.139697 0.0327269 0.00498152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000736251 0.0067449 0.0308754 0.0910791 0.201316 0.285741 0.241081 0.114656 0.0245066 0.00326422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00203042 0.0110969 0.041385 0.109617 0.221386 0.288955 0.205871 0.0952725 0.0217279 0.00183123 0.000826913 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00546016 0.0109988 0.0595121 0.134438 0.249821 0.250305 0.193843 0.0745024 0.0194181 0.001701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00152231 0.0104717 0.0243503 0.0727925 0.156146 0.239183 0.243418 0.178623 0.0569522 0.0163451 0.000195849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00312501 0.00922599 0.0376171 0.0963147 0.17019 0.249971 0.218394 0.151146 0.0504721 0.0117763 0.00176741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000588789 0.00453531 0.014457 0.0539276 0.102383 0.199439 0.238774 0.204672 0.124751 0.0461701 0.00901681 0.00128633 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000163136 0.00265709 0.00554343 0.0202207 0.0622603 0.129085 0.200681 0.237316 0.18947 0.106561 0.0374132 0.00778666 0.000842489 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0018038 0.00304848 0.00500124 0.0335015 0.0795546 0.139175 0.213105 0.218504 0.171166 0.0926174 0.0350252 0.00695295 0.000545078 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00147731 0.0053298 0.0154413 0.0421698 0.0903488 0.153509 0.21735 0.199972 0.168388 0.0738483 0.0268637 0.00508168 0.000221212 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000190483 0.00210436 0.00434576 0.0252213 0.0552623 0.0963935 0.165508 0.222164 0.185411 0.147909 0.0679005 0.0225639 0.00391955 0.000938174 0.000169603 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000116612 0.000883388 0.00296785 0.0115303 0.028918 0.0717691 0.105847 0.184632 0.206099 0.173095 0.129376 0.0534749 0.0266348 0.00421789 0.000438592 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001 0.000984039 0.00441982 0.0126396 0.0378217 0.0743413 0.128417 0.192578 0.190654 0.170623 0.115109 0.0495137 0.015579 0.0063199 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000192492 0.0017864 0.0020724 0.00572201 0.0204039 0.0488638 0.0774368 0.146379 0.194711 0.177784 0.16113 0.100658 0.0396791 0.021444 0.00173731 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00485328 0.0123356 0.0252951 0.0514561 0.103997 0.153971 0.18499 0.172499 0.147593 0.0847336 0.0397801 0.0161632 0.00228175 5.12608e-05 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00138605 0.00543131 0.0147395 0.0325456 0.0649314 0.111229 0.158607 0.189564 0.162551 0.132387 0.0783278 0.0338533 0.0136679 0.00077935 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00128021 0.00257376 0.00607212 0.0212315 0.0457318 0.0700786 0.115364 0.16278 0.181027 0.15051 0.138624 0.0633793 0.033919 0.00642877 0.000976167 2.38329e-05 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00103082 0.00211909 0.0102202 0.0301494 0.0560565 0.0727491 0.128029 0.172582 0.168194 0.145461 0.120005 0.0547734 0.0295288 0.00810114 0.000447843 0.000552157 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0022494 0.000908042 0.00346605 0.0126334 0.0291583 0.0664719 0.0897182 0.13366 0.172287 0.164691 0.128782 0.108676 0.0576781 0.020453 0.00709115 0.00113523 0.000941661 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00185498 0.0040902 0.00570596 0.0174257 0.0403225 0.0650787 0.0940213 0.146511 0.165511 0.166497 0.124484 0.0893694 0.0505262 0.0212064 0.00648365 0.000913229 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000805152 0.000856244 0.0013386 0.00149857 0.00914373 0.0220608 0.0465396 0.0695044 0.113889 0.145987 0.171296 0.134404 0.136142 0.0748879 0.0429896 0.0223967 0.00552741 0.000732936 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000170325 0.00242019 0.000997217 0.002791 0.0152007 0.028221 0.0512603 0.0815204 0.114455 0.152162 0.160387 0.136873 0.115099 0.0727883 0.03736 0.0220529 0.00613945 0.000103249
